Ingrid Franco||1||18 de abril de 2022||Cambié de equipo celular y tengo más de un mes sin poder ingresar! Marco para pedir ayuda y una señorita ya de manera grosera me responde que no se puede hacer nada hasta que actualicen lo cual llevan muchisimo tiempo sin poder hacer, es completamente inservible esta aplicación y antes era mi favorita para realizar transferencias 😡 como podré realizar transferencias cuando comience el nuevo ciclo?||0
Xime De León||1||12 de julio de 2020||No se si la actualización afecto algo xq no m permite acceso, según q móvil compartamos es inválido y es la misma. Siempre la había usado era fácil y sin tanto rollo.||17
Jhoy Mtz||5||11 de noviembre de 2022||Muy buena app ya faltaba la banca es muy práctica... gracias||0
gustavo muñoz||2||20 de enero de 2023||Muy mal No puedo hacer trasferencias solo me sale que ahí un error con el tiket||0
ALEJANDRA ESPINOSA||1||30 de julio de 2022||Fatal.. cada actualización es lo mismo Nunca se puede acceder , siempre hay que cargar datos y al dar continuar dice que hay error en datos capturados aunque todo este bien .. cada vez es peor la aplicación||58
MELODY GUEVARA||3||24 de febrero de 2022||Últimamente he estado batallando mucho con la aplicación cada vez que quiero entrar me cierra que porque detecto un cambio de red, y hoy que me urge hacer un pago la aplicación tiene problemas y no he podido entrar.😩||64
Rebeca Ku||1||28 de abril de 2020||Es una buena aplicación a mí me funciona bien. Para traferencias pero hace poco no me deja entrar k tengo k configurar mi teléfono y volver a instalar de hecho lo hice pero tampoco así me permite entrar así que les pediría por favor que se resolviera ese problema||1
Cecilia Montejo trujillo||4||18 de agosto de 2022||Hasta el momento super bien, la apps apenas aperture ya que siempre es útil mi esposo lo usa, ya que me permite que mis clientes puedan depositar super fácil ya que algunos no manejan banca móvil.||13
BLACK STORM 3654||3||28 de julio de 2020||Hola buen día hace casi un año que sugerí que la app tuviera la opción de iniciar sesión con la huella ya que es algo enfadoso estar poniendo la contraseña para poder entrar Ya que es lo único que le hace falta porque la app funciona muy bien||1
Ariadna Calderon||1||13 de abril de 2022||Muy mal servicio de la app y de los de soporte de compartamos desde el mes de marzo están con su actualización y nada más que se actualiza ..arcas a compartamos y te dicen que en 36 HRS queda y desde el 2 de abril a la fecha no llegan las 36 HRS...no se merece ni una estrella ..pero en fin nos toca esperar para poder utilizar la bendita tarjeta que te hacen sacar y que no puedes ocupar por la bendita actualización de la app||3
Adys Rivera||1||31 de mayo de 2021||Estaba mejor la versión anterior porque desde mayo esta pidiendo ubicación y además para hacer transferencias .e pide token y aunque llame a México para que me pudieran apoyar con el código (porque nunca me llegó por msj) no sirvió de nada porque solo te levantan un tal reporte pero nada de nada. Me da mucho coraje porque uno tienes emergencias y no puedes hacer transferencias||40
Raymundo Gonzalez||1||10 de mayo de 2021||Era una magnífica aplicación. Pero en ésta última actualización del 4 de Mayo 2021, ya no me permite el acceso. Pongo mi contraseña, se queda pasmada la app, y me saca. Ni mi saldo puedo ver. Tienen que arreglarla pronto.||21
Javo Martinez Padilla||1||22 de marzo de 2023||No puedo abrir la aplicación||0
Bellanira Bombom||1||29 de marzo de 2023||No abre la aplicación Pésimo servicio||0
carolina hidrogo||1||13 de abril de 2023||Pésimo, la desinstale varias veces porque me dice que mis datos son incorrectos y no puedo entrar a mi aplicación .||0
Ivan Tienda Tolentino||1||30 de julio de 2021||Pésima, es mi primera vez con este banco. Quise hacer una transferencia y me dice que tengo que ir a una sucursal para activar el token móvil. Se supone que tiene que agilizar las cosas no empeorarlas. Solo muevo mi dinero ya la desactivo, no sirve.||2
Balam Games||1||21 de diciembre de 2022||En el apartado de Créditos no se mira nada, queda en blanco. Arreglen eso.||0
Casa Familiar||5||28 de noviembre de 2022||Ahora puedo hacer todo en la aplicación es súper fácil y práctica.||0
lorena ortega||2||16 de noviembre de 2022||Tengo problema con la aplicación no me deja ver a quien le hago transferencia ,tampoco puedo ver detalles de mi crédito actual ni cuánto tengo que pagar ...||0
Un usuario de Google||5||27 de enero de 2019||Excelente aplicación siempre me ha funcionado, muy útil para operaciónes financieras, aunque en la última actualización no me permite entrar, me aparece un error de conexión, que verifique mi conexión pero si tengo red por ahora no me permite logearme.||60
ANGEL ALBERTO||1||20 de abril de 2022||Espero puedan leerme los usuarios que tienen problemas con la app. Yo conseguí una versiòn antigua, la instalé y pude iniciar sesión. Una vez que inicias sesión puedes actualizar la app desde la store.||1
Un usuario de Google||1||5 de febrero de 2020||La App no funciona, no puedo abrirla, ya la desinstale y volví a instalar en varias ocasiones y no me permite entrar. Se queda cargando ó me dice que está versión de compartamos móvil es inválida.||13
Un usuario de Google||1||15 de febrero de 2019||AYUDA! Tengo la aplicación en tres equipos y no me deja entrar a ninguna, se queda trabajando y despues de un buen rato asi me mands el mensaje de ERROR. Me habia estado funcionando bien. Lo pueden arreglar de favor!!||0
cinthi cereza||1||25 de junio de 2020||Pésimo con la actualización no puedo ocupar la app me dice q la versión no es compatible por lo que es una porqueria o lo arreglan o lo arreglan por qué en estos tiempos no estamos para ir a los bancos compartamos a cualquier hora comprendan que la app nos hace más fácil manejar nuestro dinero arreglen lo que no es poco el dinero qmanejamos con ustedes||0
Nana Higurashi||1||27 de octubre de 2021||Pésima aplicación,solo hace perder el tiempo,llevo rato queriendo entrar y marca como error y me sigue pidiendo revalidar mis datos cuando yablo hice correctamente, simplemente nefasta aplicación,deberían agregarle la validación por huella digital y así ahorrarse tiempo||31
Un usuario de Google||2||26 de abril de 2020||Todo mi bien funciona a la perfección hasta que me puso el erro de que mi equipo se había actualizado y tenía que formatearlo a configuraciones de fábrica y volver a instalar la app, ya lo hice y sigue igual sin funcionar.||1
Un usuario de Google||5||14 de julio de 2019||Para mi es de las mejores app bancarias, toda la info en one page, muy facil de usar y con la info actualizada cada 2 horas y directa, nada de enlaces sobre enlaces. Me encanta!||3
Erika Garcia||1||13 de mayo de 2021||Pésima la última actualización, ya van varias veces que la reporto y no me resuelven,no puedo acceder a la banca móvil ni para checar el saldo a favor. Pésima app,estaba mucho mejor la versión anterior.||4
Mo Lu||1||19 de abril de 2022||Me gustaba mucho su aplicación, nunca tuve problemas pero al cambiar de equipo telefónico no he podido activarla, me comentaron que estaban en actualización y que ese mismo día quedaba y ya van 15 días y seguimos igual||0
Jéssica Tirado||1||4 de julio de 2021||Ya no me aparece el historial de movimientos de la tarjeta saldo a favor. No me deja hace transferencias, marca error (antes no tuve problema). Cambié de celular y resultó peor, pésima actualización 😩||0
Ale Ochoa||1||5 de junio de 2021||Pésima actualización, me pone en pantalla que mis datos son incorrectos, y que me comunique al centro de servicio y me salen que efectivamente esta fallando la app que espere, no se vale, porque así no puedo saber si me llegó una transferencia a mi cuenta o no. 😡😡😡😡😡||53
Cristopher||3||29 de octubre de 2021||Tengo más de tres meses que estoy tratando de instalar la app y me quedo en qué me van a mandar un sms a mi número CEL pero nunca llega y la verdad yo usaba mucho esta app para pagos y transferencia pero ya no me funciona Ni se realmente que pasó pero la he inte tado de instalar y nada la vuelvo a desinstalar e instalar pero noe funciona queda igual la verdad ya me molestó esto||54
Alma Rosa Alvarez Ruiz||4||21 de abril de 2022||Muy bueno en cuestiones de prestamo para mujeres, el interés más bajo que cualquiera. Pero no he vuelto a solicitarlo, por que normalmente las personas que manejan las cajas, se quedan con dinero de multas y no dan un Corte de caja justo, y los supervisores con tal de que sigan, las dejan hacer lo que quieren. Deberían de dar préstamos personales, yo los cambie por aplicaciónes como Tala y Bau BAP. Más alto el interés pero no batallo con la ge incumplida y con trabajadores alcahuetes||0
Te Re||1||5 de mayo de 2020||¡DEJARE DE USAR LA APLICACIÓN, ASI NO ME SIRVE! Sacaré el dinero y lo pasaré a otra tarjeta...que caso tiene que pierda toda la información de mi celular si la app no funcionará. ESTOY MUY MOLESTA PORQUE EN REALIDAD UTILIZO MUCHO ESTA APP, pero así ya no es funcional para mí, sacaré mi dinero y desinstalaré la app.||20
Elia Leon||1||28 de noviembre de 2021||Muy mala aplicación he tratado de registrarme y es imposible me dice que los datos no son correctos y que acuda a sucursal o me comunique a un número, sólo es pérdida de tiempo. Si requiero hacer algún movimiento tengo q acudir a sucursal.||141
Hugo Arturo Magos||1||5 de junio de 2021||Muy mala la actualización, las transferencias entrantes no se reflejan en la cuenta y no tiene opción de aclaración, ya no pasa en diferentes comercios la aplicación te bota de repente||6
Pablo Garcia||1||31 de julio de 2022||Pésima aplicación Yo ya llevo desde el 10 de noviembre del 2021 hasta la fecha 31 de julio del 2022 no hay solución de la app no funciona ni en iPhone 12 ni en equipos Android no sé si sea varios lugares marcas y te dicen que la aplicación se encuentra en mantenimiento es imposible de que ya llevé 9 meses y siga en mantenimiento hasta en los puntos yastás ha estado fallando el sistema ni retiros ni depósitos se puede hacer marcas y supuestamente siempre están ocupados no atiende ni un ejecutivo||18
Un usuario de Google||1||1 de febrero de 2020||No me deja entrar a la app desde la mañana hasta este momento ya hablé a compártel. y m indican q hasta el día martes 4 de febrero me comunique para q los de sistemas puedan arreglar la situación ya que por el momento no se encuentran laborando....no es la primera vez que pasa||0
evelyn hernandez||1||6 de agosto de 2022||Pésimo servicio... llame al número que proporcionan y comentaron que por la tarde ya se podía ingresar ya que estaba actualizándose... ya pasó más de una semana y sigue igual... no mientan si no es útil la aplicación no la pongan...||3
Viridiana sánchez ramos||1||10 de junio de 2022||Me molesta no poder meter mi cuenta a la aplicación, quieren que cambie el número que tiene registrado al anterior que tuve, pero no tengo tiempo de ir a las sucursales y mi promotor no me ayuda en absoluto ojalá fuera más fácil de cambiar tus datos y fácil iniciar sesión como en la página de internet||0
Karina Cruz||1||26 de julio de 2021||Cada vez que quiero agregar un beneficiario no lo hace, creo la aplicacion podria ser excelente si estuviera en constante revision, pero por el momento pesima aplicacion, sin duda alguna bancomer se los lleva de calle con la app que ellos tienen||7
Tomás Urcid Jussue||1||26 de abril de 2022||Horrible aplicación, ya llevamos más de un mes esperando que la reparen pero no pueden hacer nada, tengo dinero parado en la aplicación ya que por mi trabajo se me complica ir a un compartamos a retirar ya cuando pueda retirar mi dinero voy a cancelar su tarjeta ya que no pueden hacer nada por resolver el problema de su p.... aplicación||0
Robert Cross||1||8 de abril de 2022||Pesima me cambie a su compañia telefonica gaste $100 pesos en su SIM , HICE portabilidad , UNA SEMANA intentado el enrolamiento de la app y nunca se pudo , hablas y te dicen que intentes en el transcurso del dia que su APP esta en mantenimiento , desde hace mas de una semana? Me tuve que regresar de Nuevo a Telcel , ahi arrumbe su Tarjeta , dinero tirado a ma basura , aparte de que no llegan los mensajes de autorización de los BANCOS ,ni token por sms de otros Bancos.||0
itzel mercedes perez jeronimo||1||2 de abril de 2022||No se puede ingresar marca error en los datos cuando todo esta bien, marcas a atención a clientes y nadie te resuelve, solo te dicen que lo intentes más tarde y que lo intentes más tarde. Que horror.||0
leonardo gomez||2||14 de julio de 2021||Desde que la actualizaron es pésima los cargos no aparecen cuando se realizaron sino hasta uno o dos días después. Así no se puede tener la información al día y certera.||0
victor rodriguez gonzalez||5||22 de octubre de 2021||Excelente app, me encanta por qué es veloz en hacer las transferencias rápidas y el menú es fantástico, es un excelente banco, lo recomiendo al 100% son los mejores.||16
Karen Violeta Sanchez||1||6 de abril de 2022||No puede ser que tarden tanto en hacer la actualización no me deja abrir me marca error en mis datos ya marque ala línea y me dice que es por q se está realizando una actualización de la aplicación pero ya es mucho tiempo desde hace una semana lo estoy intentando||0
Galletitas locas Lol||4||1 de noviembre de 2020||Solo le doy 4 estrellas por que llevo ya algo de tiempo batallando al ingresar a la aplicacion al momento de ingresar la contraseña me dice error y noe deja acceder tengo que ponerle que olvide la contraseña y volver a escribir una nueva o incluso solo hago ese paso sin cambiar la contraseña ya se había levantado reporte con los ejecutivos varias veces pero aun no hay solución espero y solucionen el error ya que llevo varios años utilizando la app y no había presentado problema||29
Un usuario de Google||1||4 de abril de 2020||Funcionaba bien, pero de repente me comenzó a aparecer "error de conexión" y ni siquiera me deja entrar, espero que lo solucionen pronto porque enserio necesito entrar en la app para poder hacer algunas operaciones.||11
Un usuario de Google||3||8 de septiembre de 2019||Estoy tratando de ingresar a la cuenta. Me aparece error. Y dice que la versión de la aplicación es invalida. Desinstale y volví a descargar y me aparece lo mismo.||1
Rubí Torres||1||9 de abril de 2022||Funcionaba normal, pero tuve que reiniciar mi teléfono y ya ni siquiera se puede instalar, llega el código pero no lo deja accesar llame por teléfono y solo me preguntaron todos mis datos para decirme, no se puede por qué lo están actualizando... Casi casi friegate...||0
Alejandra López||1||15 de junio de 2022||Fatal, al principio todo bien, después no me deja acceder con mi contraseña. La intento cambiar y al momento de dar la opción de continuar me dice que no es válido el código de verificación de dispositivo||19
Un usuario de Google||4||15 de julio de 2019||muy buena esta aplicación la recomiendo, pero seria exelente que agregaran una lista o un mapa que incluya diferentes lugares para realizar operaciones como retiro de efectivo y deposirto a la tarjeta||1
The Grave Beyond The Reaper||1||3 de septiembre de 2021||Nefasta! Una estrella, y es mucho!No pude ni siquiera entrar y registrarme. Apenas pude poner el número de tarjeta, en lo siguiente simplemente no avanzó. Una app llena de errores.||1
Salvador Zaraut Rivera||5||19 de octubre de 2020||Excelente app aunque me gustaría que la app te permitiera realizar también los pagos grupales e individuales estaría super genial ya no tendrías que ir al banco todo lo harías desde la comunidad de tu casa 🏡 ojalá y se haga realidad. Gracias||10
DIANA NAZARETH COBAXIN LUCHO||1||26 de abril de 2022||Intento registrarme, ye dice que uno o varios de mis datos son incorrectos, y todo está bien, cuando le doy aceptar me manda el código de verificación, pero me vuelve a sacar y tengo que ingresarme y vuel a pasar lo mismo y de ahí no pasa.||0
Maritza Hernández||1||15 de mayo de 2021||Desde que actualizaron la aplicación he tenido Problemas para entrar , cuando Pongo Mi contraseña se sale de la aplicación y no Puedo realizar mis movimientos, no me gusta la verdad antes no tenia ningun problema.||3
Marisa Baizabal Huerta||1||26 de abril de 2022||Desde el 28 de marzo estoy intentando entrar a la aplicación y nomás no se puede,según que en 36 horas quedaba,una vil mentira,me hace falta porque desde ahí podía hacer o recibir transferencias,van a perder clientes.Queremos hechos no palabras pidiendo disculpas que de nada sirven.||0
Un usuario de Google||4||3 de mayo de 2019||la app esta bien, pero ahora no abre dice que la versión es inválida, que ocurre? me gusta porque checas todos los movimientos que haces, pero ahora con ese error no puedo ir a chechar mis movimientos.||6
rosalia huerta mtz||1||31 de julio de 2022||Menos ** que aplicación tan más chafa ,ya ni la muelan ,enserió deberían de tener aunque sea 3 pesos de tantita . . . Tiene rato que quiero descargar la aplicación y me dice que tiene error y hasta que uds lo arreglen podré entrar, pregunta sería . . . ¿ Cómo para cuando será que vuelva a servir su aplicación al 100%?||1
Delfina Benitez||1||13 de mayo de 2021||Estos días no abre tan fácilmente la aplicación me cuesta muchísimo ,lo i tentó de 3 a 5 veces y me saca ayer tuve que borrar la aplicación e instalarla nuevamente y no abrió a si hasta que apage el teléfono fue como me dejó entrar,algo pasa hoy nuevamente no puedo entrar||8
Felipe Cruz Maldonado||5||4 de febrero de 2022||Excelente aplicación, la verdad es muy buenas las aplicaciones de compartfon, Ami si me funcionan con excelencia y si por algún motivo llegara a fallar o por qué está en mantenimiento la app nos notifican, para mí la verdad le pongo 5 estrellas .||81
Alma Leticia Hdz Guzmán||1||29 de marzo de 2022||Le doy una estrella y es mucho. Tuve que cambiar de equipo y al volver a instalar en el nuevo quiero ingresar y no me deja me manda error en mis datos y se traba validando mi número de cel. Llamo a atención y que tengo que mandar un mensaje a otro número. Horrible||31
isa||1||12 de septiembre de 2021||muy mala aplicación, no me deja iniciar, me pide registrar datos para "restablecer contraseña" (cuando nunca quise restablecerla) los pongo y me dice que hay un error que vaya a sucursal o me comunique a un número, una perdida de tiempo 😒||43
Un usuario de Google||1||19 de abril de 2020||Todo funcionaba bien hasta hoy no puedo acceder marca error pide reiniciar mi telefono y necesito saber de mi estado de cuenta además de hacer transacciones. No puedo ir al banco. Por favor actualicen de nuevo la app Necesito poder usar la app||5
Un usuario de Google||1||18 de enero de 2019||no me gusta q las mejoras impliquen ocupar mas espacio de memoria del telefono hay aplicaciones indispensables en el movil para tener que borrarlas x la falta de espacio mejoren eso necesitamos una aplicación q no ocupe mucho espacio ya q no todos tenemos para un celular con tanta capacidad.||11
H P||1||18 de septiembre de 2020||Al querer fondear mi cuenta por primera, me regresa los spei, en sucursal, en la línea del banco y en compartfon, no tienen idea de lo que les hablas. Parecía buena opción, pero nadie te resuelve nada. Mejor ni usarla.||1
Gerardo Contreras||3||17 de agosto de 2021||En envío de Spei está bien que soliciten Curp o Rfc como medida de seguridad, solo que tengo tres puntos en contra. 1.- la tarjeta no se puede apagar mientras no la usas para evitar cargos no reconocidos. 2.- en compras en comercio físico no pide NIP, por lo tanto te solicitan firma autografa. Y esto hace que el uso de la tarjeta sea sumamente inseguro. 3.- deberian de implementar el ingreso a la app con los biométricos.||108
Lizbeth Garduño||1||8 de abril de 2022||Es mucho mi estrella para esta app Baje la aplicación pero no me deja nisiquiera abrirla me dice error y error Ya hablé y me dicen que están teniendo fallas que pronto se restablecerá quiero hacer un pago y nomas no me deja la app La verdad me desepciono Llevo así 4 días intentándolo a diario así me dijo la chica con la que hable que yo insistiera pero ahora según e hecho muchos intentos y ya me bloqueó la app Esto es desesperante y ruin||1
ESTHER HERNANDEZ||1||18 de octubre de 2020||Que está pasando con la app...el dia de hoy es la hora en que no puedo hacer una transferencia urgente , arreglen de favor este inconveniente , últimamente falla mucho...se queda cargando y de ahi no pasa ...||6
Yessica mendiola soriano||1||21 de junio de 2020||Todo Hiba bien para mí era una excelente aplicación, hasta que la actualizaron ya se volvió una porquería de aplicación ya no puedo hacer movimientos x favoooor resuelvan este problema me urgeeee que está aplicación funcione como antes....||34
Loo Báez||1||5 de junio de 2021||Pésima actualización justo deje dinero en la cuenta y no puedo moverlo ahorita q ocupo porque la app no me abre me pide q restablezca mi contraseña yo nunca pedí un restablecimiento sigo los pasos y me dice error la desinstale y la volví a instalar y nada y mañana no abre el banco físico ..que procede ? Pésimo servicio !!! Una estrella porque no puedo dar menos||0
Anhy Arguelles (chapis)||1||7 de abril de 2022||No se merece ni una estrella, pero solo así deja comentar. No funciona la aplicación, ingreso datos y me dices que uno o más datos son incorrectos. O sea si pueden ingresar dinero pero no puedo utilizar la app y hacer uso del mismo.||0
Anna Paredes||1||17 de marzo de 2022||Pésimo. No reconoce mi ID de cliente, no pude registrarme. Súper mal su servicio, tanto físico como en la app. Si pudiera, serían 0 estrellas.||1
Julian Sánchez torres||1||3 de agosto de 2022||Que aplicación tan más desesperante pero comunicate al 01800 puras vergüenzas y fallas pesima pero fatal aplicación orrible y todo lo despreciable que se pueda decir la descargue tantas veces sus actualizaciones son despreciables ya que asen que mi contraseña la ponga una y otra y mil veces y no queda no le pongo pero ni media estrella ya que quise moverme por un medio que se supone es para no salir de casa si no se puede y esto ase que valla asta un coopel o compartamos por algo tan pequeño||1
Un usuario de Google||1||7 de octubre de 2019||Tarda muchisimo en abrir hay ocasiones que es imposible, o simplemente no abre aunque tengas conexión a internet, si no fuera por eso estaria super bien.||3
Un usuario de Google||1||20 de abril de 2020||Funcionaba bien pero despues me aparecio que tengo que restablecer mi dispositivo de fabrica y ya lo hize mas de 3 veces, pero aun asi no me deja acceder a la app, la deberian checar por que la verdad si es muy util y necesito hacer movimientos ya que me es imposible ir a las suc.||9
Priscila Calas||1||12 de julio de 2020||Es necesario que sea compatible porque estaba funcionando bien en mi telefono y luego me marco error de conexion y despues q no era compatible. Yo la utilizaba de manera frecuente y se me hacia muy facil y seguro pero con esto si me esta causando problemas||39
Zanzíbar Zac||1||13 de mayo de 2021||Me interesó mucho lo que ofrece pero con la aplicación ni ingresar datos me deja, deben de prever esos inconvenientes y su página on line no me ofrece contactarme ni poner mi código postal. Creo que invierto en otra plataforma||0
David Trujillo||1||4 de junio de 2021||Para que hacen actualizaciones que no sirven, ahora ya no puedo entrar me pide restablecer mi contraseña, meto los datos y disque estan mal y no lo están, no actualicen a lo estúpido si no es necesario y no puedo hacer transferencia porque pide un maldito token que no se activa, BASURA su app||38
Iveth Recio Córdova||1||9 de abril de 2022||Pésima aplicación, llevo más de una semana intentando registrarme y no me deja, llamé y me dicen que la están actualizando, ¿hasta cuándo va a estar lista? Ni siquiera tienen la decencia de dar respuesta a las inconformidades manifestadas por varios usuarios.||0
Gregory Ruiz||2||5 de febrero de 2022||Le doy 2 estrellas ya que cada que lo actualizan pierdes los Token y ya no deja pagar ningun servicio ni realizar Transferecias, eapero puedan areglar eso por que es molesto ir a la sucursal a activar todo eso, es perder el tiempo||38
Andrea Gonzalez Suarez||1||13 de agosto de 2020||No sirve esta nueva actualizacion sale que la app no es oficial o algo asi y la verdad yo la ocupaba antes demasiado, ojala la arreglen por que en sus bancos pesima atencion en la app minimo podia hacer movimientos sin ir al banco a ver sus malos modos y ahora ni en la app ni en el banco||1
Caro Marin||3||14 de mayo de 2021||La siento confusa muy simple estaba mejor la otra versión la verdad en esta no me deja mandar recargas y no permite borrar números para volver agregarlos antes me sacaba mucho de apuro ahorita nada de eso😔estaba mejor la otra versión||1
Ralphs CA||1||30 de marzo de 2022||La verdad con esta última actualización ha ido muy mal.no puedo ingresar a la app. Dice que mis datos son incorrectos y demás. Por favor chequea eso. Ya que atrae muchos problemas.||16
ARELI MARTINEZ||1||12 de agosto de 2022||Pésimo me urgue hacer uso de la aplicación y me marca error de la aplicación y para acabarla ni me responden las llamadas desde un día antes ando intentando ingresar a la aplicación y me sigue diciendo lo mismo error de aplicación.||1
Un usuario de Google||4||9 de febrero de 2019||Ya habia usado la aplicacion y estuvo perfecta,pero cambie d telefono y ya no me deja entrar la pantalla aparece en blanco, dice cargando y asi se queda horas||0
Un usuario de Google||5||23 de julio de 2019||buena aplicación en general , lo único que siento q falta es poder ver el historial de mis movimientos, a quien le deposite y cuanto, por lo demás excelente.||1
Gabita CriCas||1||5 de julio de 2020||Porque no me abre la app, si hace dias si me funcionaba y ahora dice que esta version es invalida, necesito que la reparen pronto xq hago movimientos desde la app ya q x el covid no se puede salir a la sucursal||11
Sandy Del Angel||1||30 de marzo de 2022||Muy mala aplicación, desde su última actualización no deja registrarme de nuevo y me marca error y en su número de atención solo dicen que lo intente más tarde, si no la van a checar antes de hacer una actualización no la saquen.||10
johana margarita||5||11 de mayo de 2021||Me encantó la actualización debido a que ya se puede ver el baucher de pago de servicios 😌👍muy bien además de que los puedes guardar e imprimir para cualquier aclaración requerida||2
Jannet nonato||2||25 de junio de 2020||Al abrir la actualización dice que la versión de la app es invalida. Ojalá lo reparen porque es una app muy importante para mí y era muy útil.||3
Jana notes||2||27 de octubre de 2021||La App la tengo por mas de 2 años y hoy no se que le paso, quiero hacer una transferencia y no me permite me manda actualizar mis datos y al final me dice que hubo un error me urge hacer uso de ella.||3
erik silva||1||23 de septiembre de 2021||Llevo mas de un mes tratando de hacer una transferencia, me pide el token, por si sola la app no lo genera, me sale una ventana con el mensaje de acudir a sucursal (donde no resuelven nada y solo te hacen perder el tiempo) o hablar al telefono 800 "te quitamos tu tiempo tambien y no te resolvemos"||66
Yorch CGarcia||1||30 de agosto de 2022||Marca error en la aplicación por error del sistema, hasta que los fabricantes solucionen el problema. Puro estatus batallando. Pésima aplicación Y en el número que te mandan para que marque no te resuelven nada.||12
Gakuran Kai||1||10 de noviembre de 2021||Desde hace meses me dice que mi Token aun no esta activado y ya acudí a la sucursal en Donde la ejecutiva me indicó que ya lo tenia activado en el sistema pero al entrar a la aplicación me digue marcando que aun no tengo activado el Token.||1
Luis Perez Vargas||1||2 de mayo de 2021||Su app tiene un bug, ya tenía la versión actualizada la v 2.8.3 y al instalarla de nuevo quedó la versión anterior, la v.5710, ya borre cache y datos, volví a instalar y ya no me aparece la versión nueva||3
G.paty Alvarey||2||25 de abril de 2022||No puedo instalar me marca error y error llevo 3 semanas queriendo instalarla y nada hasta cuándo será posible Al principio muy buena app cambie de celular y ahora no puedo instalar y la verdad me hace mucha falta 🥺😞||0
Julietta P||5||20 de noviembre de 2020||Excelente, muy práctica para hacer pagos de montos altos y no tener que salir a la calle Ademas que me encanta recibir mis depósitos y no tener que preocparme por esos cobros que hacen otros bancos.||0
Monserrat Acosta Cruz||2||28 de octubre de 2020||Desde el 18 de octubre hasta la fecha no puedo entrar a la aplicación entro y dice cargando y no pasa ya llame a la línea y no me dan solución, siguen sin darme solución en la línea es de las aplicaciones que más utilizo||33
Blanca Torcaz||1||29 de abril de 2021||No sirve se queda cargando y no pasa de ahi. Hable a servicio tecnico de compartamos y no me ayudaron en nada. Ahora tengonque ir a cancelar mi cuenta por que su app no sirve.||5
Un usuario de Google||1||15 de febrero de 2019||esta tremendamente mal y es un fastidio, ahora resulta que no puedes conectarte a una red wifi. solo con datos móviles. CORRIJAN ESO...||2
Un usuario de Google||1||2 de mayo de 2019||No los califico porque nunca he podido realizar nada. Muy corto el tiempo para registrar. Me choca porque siempre me bloquea. Cero, inaceptable. La desinstalo mejor. 😡||0
Samantha Salas||1||19 de abril de 2022||Llevo todo el día tratando de registrarme, me manda el código y no me aparece opción para colocarlo. En el banco me dijeron que lleva un mes la falla. Fatal que obliguen a usar una tarjeta y una app que no sirve||1
Daniela Romero Pavon||1||7 de febrero de 2021||Solo se queda en cargando y no da acceso alguna forma de poder solicionar este problema??? Me urge mucho!! Antes funcionaba muy bien pero no se que habra pasado ahora... Lamentable!!||33
Kary Ayala||1||27 de mayo de 2021||La app no me permite hacer recargas Unefon y la ponerle editar para cambiar el nombre el monto y el limite de cantidad me sierra la app. Por qué pasa esto??????||3
ANNA MARTIN||1||26 de abril de 2022||Una verdadera porquería,sigo sin poder registrarme,me manda el código pero en cuanto me dice que mi número ha sido validado me marca error y cierra la aplicación,de nada sirve mandar comentarios porque no resuelven nada.😤||0
Angel Victorio||2||30 de julio de 2022||Antes funcionaba bien, ahora no es posible dar de alta mi tarjeta, dice que hay un error con el desarrollador que se actialice y esta completamente actualizada||7
Miby W||1||27 de octubre de 2022||fatal, ademas de ladrones, retienen dinero que no es suyo. Pesimo servicio, cero los recomiendo. Ademas de que es mi dinero, despues de 9 llamadas, me dicen que necesitan 30 días para aclarar, aclarar que???! que se robaron mi dinero? eso aqui y en china se llama ESTAFA, siempre culpan al sistema.||0
Juany Soto||1||17 de mayo de 2021||No sirve esta aplicacion era muy buena pero en la actualizacion q hicieron ya no me dejo accesar. Intento ingresar y me saca del la aplicacion. Ahora ya no puedo realizar transferencias||0
Ani Pitalua||1||6 de enero de 2022||Muy mal llevo tiempo utilizando la aplicación y no me fallaba en las últimas actualizaciones me ha fallado la aplicación quiero hacer un movimiento y me dice que hay un error que lo intente más tarde o me saca de la aplicación||36
Elisa Ordaz||5||1 de marzo de 2022||Muy fácil y útil, no presenta ningún problema. En caso de alguna duda marcas por tel y te orientan hasta que ru problema quede resuelto.||24
Doris Bautista||1||6 de septiembre de 2020||No podía hacer ningún movimiento con mi dinero,se me ocurrió desinstalar la aplicación y ahora ya no puedo abrirla dice que que valide mi pago ?????? Pésima actualización areglenlo ya no es posible que uno no pueda disponer en línea de su dinero||39
Un usuario de Google||1||19 de marzo de 2020||Tengo más del mes instalando y desinstalado la aplicación ya que por que solo se queda cargando. Tengo espacio suficiente en la memoria de mi cel.||0
Vicente Salinas||1||18 de octubre de 2022||Seria muy importante que se actualizaran, la app no tiene seguridad de huella dactilar, sería muy bueno que lo aplicarán por seguridad!!||11
Lupita PC||1||12 de julio de 2020||Esta nueva actualización no me deja entrar me dice que la version Es invalida. Necesito me ayude por favor todo estaba bien antes y no puedo salir a comprar cuido a una persona con discapacidad me urge||0
Envasadora Anael||1||12 de agosto de 2022||no tienen buena solvencia no se puede entrar ala app si no sirven cierren su banco ni cajeros tienen luego también en la sucursal de Xicotepec te atiende una güera que esta en el escritorio te pone muchas trabas que sin cubre bocas no entras cuando ya estaba autorizado entrar a cualquier lugar normal así no tendrán prestigio||0
